Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
H1.pdb, 1, 1, 0.9269471332487627, 0.07585874497916043, 2.1641363715270474, -, 1.9999999999999998, 1.0
