1.6542846962132767,1.6542846962132767,
1.680063419293737,1.680063419293737,
1.730386709097951,1.730386709097951,
1.8482497352565532,1.8482497352565532,
1.890677257837641,1.890677257837641,
1.9806061704469713,1.9806061704469713,
2.111836757061562,2.111836757061562,
2.2802075410333034,2.2802075410333034,
2.396270504149684,2.396270504149684,
2.511632293196267,2.511632293196267,
2.388901020131973,2.388901020131973,
2.5010682302637166,2.5010682302637166,
2.605130986478586,2.605130986478586,
2.7931760259797933,2.7931760259797933,
2.868412005544175,2.868412005544175,
