1.2799332787768363,1.2799332787768363,
1.0468023316343988,1.0468023316343988,
1.0760567147151752,1.0760567147151752,
1.1420702089193002,1.1420702089193002,
1.2646387355053148,1.2646387355053148,
1.3980555572198157,1.3980555572198157,
1.5419392419978475,1.5419392419978475,
1.734689412934521,1.734689412934521,
1.9947727765792986,1.9947727765792986,
2.159383519512563,2.159383519512563,
2.4217593374726833,2.4217593374726833,
2.7434273745637796,2.7434273745637796,
2.868412005544175,2.868412005544175,
