Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B12.pdb, 1, 1, 0.6112505683462872, 0.4922483083836107, 0.9046491308454849, -, 8.398702876837142, 1.0642073340901483
