Bottleneck residues:, Residues in distance <= 3.0 A from the bottleneck, sorted from the closest.
Snapshot,Tunnel cluster,Tunnel,Throughput,Cost,Bottleneck X,Bottleneck Y,Bottleneck Z,Bottleneck R,Bottleneck residues
R1.pdb,1,1,0.8179405234501453,0.20096565474151853,-3.5400602953463123,11.346633083663185,6.528818362868143,1.6323634993734928,1
R1.pdb,2,2,0.6953056188847644,0.3634037906718425,-1.9866008948190745,19.91631937786289,11.610240098708655,1.0463333096572847,1
R1.pdb,3,3,0.6735086190653932,0.395254485789116,-4.15666323767431,20.68659180438957,3.395551591635338,0.9386522074500332,1
