1.4657491222913117,1.4657491222913117,
1.4675263704045822,1.4675263704045822,
1.5658140955655842,1.5658140955655842,
1.709072463181313,1.709072463181313,
1.8829630939934099,1.8829630939934099,
2.0961502104254306,2.0961502104254306,
2.317507741045409,2.317507741045409,
2.5906969291344906,2.5906969291344906,
2.90681211023647,2.90681211023647,
3.2567284199309494,3.2567284199309494,
3.633109838318954,3.633109838318954,
4.030245998946009,4.030245998946009,
4.443757233415167,4.443757233415167,
4.816324508391038,4.816324508391038,
