Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.8821477639878955, 0.8821477639878955, 0.0, 
2, 0.8707182797628964, 0.8707182797628964, 0.0, 
3, 0.870069331725227, 0.870069331725227, 0.0, 
4, 0.8538310643667483, 0.8538310643667483, 0.0, 
