Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Average R error bound, Max. R error bound, Bottleneck R error bound, Curvature, Length, , Axis, Values...
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , X, 13.136596526995714, 12.78715134556639, 12.378924826307712, 11.986007552723912, 11.603726161177194, 11.202750562032195, 10.791294730657711, 10.400895245298274, 10.252607610888488
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , Y, 19.724507647614917, 19.705439503987677, 19.633396192728473, 19.5628235439585, 19.499179710744624, 19.42843298075315, 19.378805815474323, 19.348148628048165, 19.284669477422675
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , Z, 3.9607246584674534, 4.288355689856382, 4.51242242592969, 4.8116723509150585, 5.126936909695907, 5.417132480106316, 5.696823769545287, 5.987408142553902, 6.388394573692871
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , distance, 0.0, 0.4793929720537583, 0.941667738566948, 1.440176625408467, 1.939204798997301, 2.4389637487043236, 2.938365259142721, 3.4253691128050776, 3.79531696982979
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , R, 4.216792880619076, 4.04452964949421, 3.8938897654359534, 3.7519788301402057, 3.636870390079176, 3.5398035609325618, 3.482275793214069, 3.4432286369318144, 3.3446022649439486
F1.pdb, 1, 1, 0.9505289749797278, 0.05073663358379416, 3.3092088781350375, -, -, -, 1.0193990625283007, 3.8689425610422385, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , X, 13.136596526995714, 13.11893406595249, 13.147246664080436, 13.342843419264668, 13.376271594632554, 13.417780936482325, 13.463654536313063, 13.527587389147445, 13.551443488694073
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , Y, 19.724507647614917, 19.3346463545144, 18.897129243452557, 18.653554258837236, 18.25591133376767, 17.842996613277162, 17.429158627134203, 17.012441393368565, 16.654145224979978
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , Z, 3.9607246584674534, 3.794827813523839, 3.5544589837739227, 3.20074021254311, 2.901081713039666, 2.6224323017349453, 2.34560431531791, 2.077002679716885, 1.7605039305108259
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , distance, 0.0, 0.42405843176425057, 0.9218027161645634, 1.3293063226931303, 1.8267628315923559, 2.325978262271966, 2.8256340509938473, 3.325144465273043, 3.8000256130306607
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , R, 4.216792880619076, 3.998573492210854, 3.8009705008457075, 3.7769656221151795, 3.649773983715898, 3.5452509945417736, 3.4895974403712975, 3.477247058950393, 3.413810383097295
F1.pdb, 2, 2, 0.9471623156955353, 0.05428480059365283, 3.3142666043758995, -, -, -, 1.0193144598417911, 3.873421055131319, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -
F1.pdb, 3, 3, 0.9469591985481844, 0.05449927167864078, 3.3278021385690284, -, -, -, 1.0280029275131126, 3.9046384857067165, , X, 13.136596526995714, 13.170820647272485, 13.093524687488525, 13.015018422184879, 12.928262192391566, 12.868393400770104, 12.80900416184672, 12.749614922923335, 12.622433574078856
F1.pdb, 3, 3, 0.9469591985481844, 0.05449927167864078, 3.3278021385690284, -, -, -, 1.0280029275131126, 3.9046384857067165, , Y, 19.724507647614917, 19.917025698045364, 20.355516440049016, 20.7607898294949, 21.193030112033078, 21.60999254938342, 22.027187439283164, 22.44438232918291, 22.886245305766955
F1.pdb, 3, 3, 0.9469591985481844, 0.05449927167864078, 3.3278021385690284, -, -, -, 1.0280029275131126, 3.9046384857067165, , Z, 3.9607246584674534, 3.5570923430690855, 3.3405898427370784, 3.058472409537502, 2.8686335400765817, 2.599293567214034, 2.330181430472412, 2.0610692937307897, 1.9196589227520868
F1.pdb, 3, 3, 0.9469591985481844, 0.05449927167864078, 3.3278021385690284, -, -, -, 1.0280029275131126, 3.9046384857067165, , distance, 0.0, 0.44850143387073654, 0.8857733734813992, 1.3793915748439554, 1.8419078246057718, 2.3410426839221983, 2.840479219959499, 3.3400843627216683, 3.798275648059291
