Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.7176398054501794, 0.7176398054501794, 0.0, 
2, 0.6925405299835877, 0.6925405299835877, 0.0, 
3, 0.6852353996227288, 0.6852353996227288, 0.0, 
4, 0.6768168326107143, 0.6768168326107143, 0.0, 
