Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B9.pdb, 1, 1, 0.9498503211077153, 0.05145086352963653, 3.1104289388853767, -, 1.0000000000000002, 1.0
