Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B2.pdb, 1, 1, 0.8211523895336418, 0.19704657221845992, 1.7178201943284572, -, 7.862491560947015, 1.058878847197872
B2.pdb, 2, 2, 0.6901137922487356, 0.37089877868551513, 0.9232203961096428, -, 4.974617494106289, 1.018206452185938
B2.pdb, 3, 3, 0.6847625253480474, 0.37868317915075256, 1.0625917389936779, -, 7.273832985264657, 1.1088386671856398
B2.pdb, 4, 4, 0.648368845674493, 0.4332955382785162, 0.8795683249997717, -, 6.91388002608167, 1.0795263156263235
