Bottleneck residues:, Residues in distance <= 3.0 A from the bottleneck, sorted from the closest.
Snapshot,Tunnel cluster,Tunnel,Throughput,Cost,Bottleneck X,Bottleneck Y,Bottleneck Z,Bottleneck R,Bottleneck residues
B5.pdb,1,1,0.6548829367335728,0.42329878186382586,10.077102423866188,5.943144951965631,7.087847381285295,0.7757480562045536,1
B5.pdb,2,2,0.5723391416014586,0.558023558403348,15.596055560480686,12.553552702763538,9.785708616854269,0.7460169180297525,1
