Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B7.pdb, 1, 1, 0.5405896654830308, 0.6150947620760674, 0.8640429459716461, -, 11.21810364361272, 1.0869924050393172
B7.pdb, 2, 2, 0.5234522620438367, 0.6473094428127248, 0.836066346006757, -, 11.932206677740174, 1.1587552658980798
B7.pdb, 3, 3, 0.47033460087891643, 0.7543109208069116, 0.7090691752425207, -, 10.90053781062464, 1.176237404274357
B7.pdb, 4, 4, 0.4614770198801775, 0.7733230206881626, 0.7052696826371976, -, 11.140635560327144, 1.1603267448917718
