1.9814939488388787,1.9814939488388787,
1.9705439031372702,1.9705439031372702,
1.8711583606330573,1.8711583606330573,
1.7621574121995696,1.7621574121995696,
1.7354283151205336,1.7354283151205336,
1.7931759473465465,1.7931759473465465,
1.9307291659190844,1.9307291659190844,
2.1382372547347392,2.1382372547347392,
2.3119029310840133,2.3119029310840133,
2.533381761329794,2.533381761329794,
2.8053484934901025,2.8053484934901025,
3.118274392946435,3.118274392946435,
3.457812319617629,3.457812319617629,
3.8178663279275264,3.8178663279275264,
