1.2991883579915682,1.2991883579915682,
1.1051343380393412,1.1051343380393412,
1.009376876880795,1.009376876880795,
1.0217047783866346,1.0217047783866346,
1.0936198501739887,1.0936198501739887,
1.2383605540438232,1.2383605540438232,
1.4341093169339938,1.4341093169339938,
1.7048448489833274,1.7048448489833274,
1.8922864284799814,1.8922864284799814,
2.1209421259973853,2.1209421259973853,
2.3933168490369807,2.3933168490369807,
2.6585520486293213,2.6585520486293213,
2.8515236901740826,2.8515236901740826,
3.0130423173696075,3.0130423173696075,
