1.2542583193815895,1.2542583193815895,
1.3082541910487848,1.3082541910487848,
1.4425237385242922,1.4425237385242922,
1.6529447917750322,1.6529447917750322,
1.9234958491049412,1.9234958491049412,
2.229756320168649,2.229756320168649,
2.4462851063697224,2.4462851063697224,
2.768988524756173,2.768988524756173,
3.1147006030303883,3.1147006030303883,
3.4886444324116903,3.4886444324116903,
3.8711717401610315,3.8711717401610315,
4.272675673089952,4.272675673089952,
4.689276290636506,4.689276290636506,
5.114121453238077,5.114121453238077,
5.546478965477025,5.546478965477025,
5.986884554383749,5.986884554383749,
