Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
O1.pdb, 1, 1, 0.9290851450142142, 0.07355489203849969, 1.9605920838515563, -, 3.448379453835566, 1.0024916956833305
