3.2205990308193164,3.2205990308193164,
3.1301835790486323,3.1301835790486323,
3.0924977470674224,3.0924977470674224,
3.1032356374280625,3.1032356374280625,
3.1650344213437855,3.1650344213437855,
3.278415082000231,3.278415082000231,
3.439841435888701,3.439841435888701,
3.644810435935638,3.644810435935638,
3.88837374902483,3.88837374902483,
4.157240109514804,4.157240109514804,
4.455389273810576,4.455389273810576,
4.776152929175996,4.776152929175996,
5.117832283911341,5.117832283911341,
5.477784104131718,5.477784104131718,
5.849320516373961,5.849320516373961,
6.235307046020921,6.235307046020921,
6.633691794707072,6.633691794707072,
7.042744442530392,7.042744442530392,
7.461007454239008,7.461007454239008,
7.8872523830345,7.8872523830345,
8.32044205831831,8.32044205831831,
8.759698556287123,8.759698556287123,
9.204276428418991,9.204276428418991,
9.653540505057238,9.653540505057238,
10.106947575488867,10.106947575488867,
10.563227786632055,10.563227786632055,
11.01024973746473,11.01024973746473,
11.461140675831475,11.461140675831475,
11.915515676004711,11.915515676004711,
12.37302521823847,12.37302521823847,
12.8333695677723,12.8333695677723,
13.296284493201854,13.296284493201854,
13.76153638931425,13.76153638931425,
14.228918142284487,14.228918142284487,
14.698245616798978,14.698245616798978,
15.163941469052595,15.163941469052595,
15.629708354427795,15.629708354427795,
16.097351967338568,16.097351967338568,
16.56672673648402,16.56672673648402,
17.037081262006993,17.037081262006993,
17.485525482109928,17.485525482109928,
17.892801585149517,17.892801585149517,
18.29670152540496,18.29670152540496,
18.608521807783404,18.608521807783404,
18.88194752221491,18.88194752221491,
19.163315508303313,19.163315508303313,
