Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B14.pdb, 1, 1, 0.92064852537599, 0.08267693839072515, 1.6029684310727317, -, 4.403731166338149, 1.0171466635804736
B14.pdb, 2, 2, 0.8857087274049805, 0.12136713253446436, 1.3751859738673742, -, 6.242039025198643, 1.1711078176785394
B14.pdb, 3, 3, 0.8826272018302943, 0.12485236251025109, 1.1370362904432822, -, 4.759588825787862, 1.0409013821927764
B14.pdb, 4, 4, 0.8696404461786229, 0.13967543301178523, 1.035445354899455, -, 4.366815157945368, 1.0488047383803218
B14.pdb, 5, 5, 0.7844251479511862, 0.24280412506271004, 1.3042537403899213, -, 6.913043115489279, 1.0423997077261433
