Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Average R error bound, Max. R error bound, Bottleneck R error bound, Curvature, Length, , Axis, Values...
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , X, 11.189517727727846, 11.21968352866222, 11.195288391667624, 11.1953326342505, 11.195376876833375, 11.195421119416249, 11.191097842501774, 11.174382933569701, 11.184628932666994, 11.194874931764287, 11.20512093086158, 11.215366929958874, 11.20373689740659
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , Y, 6.44641846055755, 6.424666415435817, 6.464300364915851, 6.464239357843229, 6.464178350770607, 6.464117343697985, 6.457393421312763, 6.501507095331063, 6.492727785302229, 6.483948475273394, 6.4751691652445595, 6.466389855215724, 6.4711989406843635
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , Z, 81.79888916672621, 82.2309587341996, 82.72453720857223, 83.22453720289296, 83.72453719721369, 84.22453719153442, 84.72238243282858, 85.19364936179771, 85.69346727185888, 86.19328518192006, 86.69310309198123, 87.1929210020424, 87.68982393505462
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , distance, 0.0, 0.4336671974563369, 0.9258387334947438, 1.4257712721695723, 1.9257388401984656, 2.4257197778708535, 2.923514293358624, 3.3952408753602885, 3.894856489121801, 4.394559538792396, 4.89432324322047, 5.394130743527177, 5.891004048690013
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , R, 4.198453783327173, 3.966759803725343, 3.683586539972784, 3.3937453616972117, 3.1423007038695454, 2.9362609150701866, 2.779369197169956, 2.5252563822299736, 2.2644137397694966, 2.0598757656177877, 1.9227259652778825, 1.8620328053727986, 1.865591585013348
N1.pdb, 1, 1, 0.8821477639878955, 0.12539570414131443, 1.8593042391717984, -, -, -, 1.001192453091236, 5.898028794678357, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , X, 11.189517727727846, 11.60174851023514, 11.942362599937077, 12.387442216823757, 12.838563455881605, 13.289684694939453, 13.7408059339973, 14.16914906082051, 14.504788235252734, 14.809889662699906, 15.25410552823027, 15.728355979493973, 16.19006103728929, 16.597421119984336
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , Y, 6.44641846055755, 6.617356458732989, 6.421250543109395, 6.3876358562380595, 6.37605026509455, 6.364464673951041, 6.352879082807531, 6.421197670323142, 6.752497832138873, 7.07532383612208, 7.233396620931591, 7.356900521614197, 7.511159065790087, 7.6485062698752815
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , Z, 81.79888916672621, 81.77248692515845, 81.5552024125649, 81.34205402427867, 81.12675097797238, 80.91144793166609, 80.6961448853598, 80.49431869668616, 80.33040142537698, 80.10827387194148, 79.9706605617765, 79.87197425110332, 79.77598111978219, 79.6401145868591
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , distance, 0.0, 0.44704708435086, 0.7917020019136545, 1.2834238674426115, 1.782154101433477, 2.2814402597900694, 2.7809829335552916, 3.2528054169759564, 3.6388403875774666, 4.044847956834394, 4.52577379514876, 5.014282735471874, 5.498296364658925, 5.945648987954972
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , R, 4.198453783327556, 3.9329445974245507, 3.6781906648661336, 3.333645491254268, 3.014984768344103, 2.7342409375094743, 2.5000549876154636, 2.3289841120598105, 2.2387073454869473, 2.154050696910346, 2.0060300539903135, 1.9237126255002253, 1.8958939422391465, 1.9067833682625472
N1.pdb, 2, 2, 0.8707182797628964, 0.1384367990382144, 1.865179382456571, -, -, -, 1.0601363574503107, 6.30319866076871, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -
N1.pdb, 3, 3, 0.870069331725227, 0.13918237887052556, 1.914417669124857, -, -, -, 1.0152430287719372, 5.906434014719872, , X, 11.189517727727846, 11.059673972143685, 10.96615606946256, 10.740683620541477, 10.520699789834737, 10.360676553910514, 10.200653317986292, 10.04063008206207, 9.880611497457458, 9.722015046564916, 9.592170183568902, 9.596661126029185, 9.512038764462813
N1.pdb, 3, 3, 0.870069331725227, 0.13918237887052556, 1.914417669124857, -, -, -, 1.0152430287719372, 5.906434014719872, , Y, 6.44641846055755, 6.021702130331477, 5.602727356641013, 5.207646341645306, 4.810977574486832, 4.396963355280347, 3.982949136073863, 3.568934916867378, 3.154630963824427, 2.6903455673763497, 2.2260225263570543, 1.7849839458106134, 1.314050416096395
N1.pdb, 3, 3, 0.870069331725227, 0.13918237887052556, 1.914417669124857, -, -, -, 1.0152430287719372, 5.906434014719872, , Z, 81.79888916672621, 81.71459391350774, 81.53092232335106, 81.32338156502274, 81.11394190690991, 80.88375765406192, 80.65357340121393, 80.42338914836596, 80.1939578753444, 80.09927853233981, 80.00444463498353, 79.77154961295358, 79.63298931650034
