Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B6.pdb, 1, 1, 0.7474961914113893, 0.2910260688320959, 0.8032582280121596, -, 3.8439350632975087, 1.053353445727968
