Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
B8.pdb, 1, 1, 0.9511446528465604, 0.05008912196104777, 3.807246097350057, -, 3.445185611074187, 1.1681610907248692
B8.pdb, 2, 2, 0.9235769961480571, 0.07950110853776794, 2.9774593248450776, -, 6.489185968448597, 1.0081462998068391
B8.pdb, 3, 3, 0.8636669478993826, 0.14656806146173373, 1.8923030150106268, -, 5.719108859370886, 1.0835206986878145
