Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.8198057577359333, 0.8198057577359333, 0.0, 
2, 0.8177767028507069, 0.8177767028507069, 0.0, 
3, 0.8117079046343136, 0.8117079046343136, 0.0, 
4, 0.8092800061078571, 0.8092800061078571, 0.0, 
5, 0.8083609948722472, 0.8083609948722472, 0.0, 
6, 0.80228329311701, 0.80228329311701, 0.0, 
